Date,NIFTY 50
2024-09-19,0.0015072376499098983
2024-09-20,0.014760441377741573
2024-09-23,0.005742385099666292
2024-09-24,5.2030021699067674e-05
2024-09-25,0.0024575565157058943
2024-09-26,0.008148714241454025
2024-09-27,-0.0014152231703233875
2024-09-30,-0.014060900852023384
2024-10-01,-0.0005404401234794243
2024-10-03,-0.021196375260987388
2024-10-04,-0.009326695880144675
2024-10-07,-0.008748875168602677
2024-10-08,0.00876764730346924
2024-10-09,-0.0012473907279866303
2024-10-10,0.0006604768849507447
2024-10-11,-0.0013680536120755926
2024-10-14,0.006557345754428789
2024-10-15,-0.0028096049048969007
2024-10-16,-0.0034340754096676696
2024-10-17,-0.008868227322834543
2024-10-18,0.004210173941240125
2024-10-21,-0.00293518237799828
2024-10-22,-0.012469180337869368
2024-10-23,-0.001495564743491773
2024-10-24,-0.0014773427748562273
2024-10-25,-0.008959220549493163
2024-10-28,0.0065485676346082045
2024-10-29,0.0052466588480091225
2024-10-30,-0.005149825253829232
2024-10-31,-0.005566773640794054
2024-11-01,0.004090004961616156
2024-11-04,-0.0127137736646451
2024-11-05,0.00908305881860727
2024-11-06,0.011181870759630508
2024-11-07,-0.011628025706147627
2024-11-08,-0.002113709312467793
2024-11-11,-0.00028567088740283353
2024-11-12,-0.010680930776533315
2024-11-13,-0.013582562322921432
2024-11-14,-0.0011185324376894457
2024-11-18,-0.0033527151631265184
2024-11-19,0.002758581406631766
2024-11-21,-0.007168807933116472
2024-11-22,0.023869464111237804
2024-11-25,0.013161295867362366
2024-11-26,-0.0011312238174179257
2024-11-27,0.003323085437806128
2024-11-28,-0.014861029054492936
2024-11-29,0.009072001940535257
2024-12-02,0.006006820004948565
2024-12-03,0.007460011144599932
2024-12-04,0.00042109681465385407
2024-12-05,0.009847825562885104
2024-12-06,-0.0012384293961259507
2024-12-09,-0.0023827399277279726
2024-12-10,-0.0003635086213900074
2024-12-11,0.0012901233029631864
2024-12-12,-0.003778196379659149
2024-12-13,0.008945547808588916
2024-12-16,-0.004039468921733236
2024-12-17,-0.013468730047733413
2024-12-18,-0.005635699812006956
2024-12-19,-0.010213311567061067
2024-12-20,-0.01520556915080562
2024-12-23,0.0070354729729729115
2024-12-24,-0.0010861087115143775
2024-12-26,0.0009503186263191132
2024-12-27,0.002661079652128029
2024-12-30,-0.007075847935867907
2024-12-31,-4.212721278373799e-06
2025-01-01,0.004148887118253564
2025-01-02,0.018774033191665485
2025-01-03,-0.007602755327609123
2025-01-06,-0.016192595996625703
2025-01-07,0.0038892874268343647
2025-01-08,-0.0007993610384197103
2025-01-09,-0.006857594959147506
2025-01-10,-0.004037999702463213
2025-01-13,-0.014747275302477436
2025-01-14,0.003902874499386977
2025-01-15,0.0016028803979861728
2025-01-16,0.004247650725383689
2025-01-17,-0.004658651792672774
2025-01-20,0.006100485537167577
2025-01-21,-0.013711845677293555
2025-01-22,0.0056764909144164655
2025-01-23,0.0021593282262408753
2025-01-24,-0.004876047658393667
2025-01-27,-0.011391241935562957
2025-01-28,0.005611229817278129
2025-01-29,0.008966649288351114
2025-01-30,0.003730087599762788
2025-01-31,0.011135740150325812
2025-02-01,-0.0011166221250199504
2025-02-03,-0.005157091976693451
2025-02-04,0.016189306820631133
2025-02-05,-0.001809207062143936
2025-02-06,-0.003922602634608197
2025-02-07,-0.0018387386257991967
2025-02-10,-0.007570033692307909
2025-02-11,-0.013249684936046169
2025-02-12,-0.0011507892904301098
2025-02-13,-0.0006009745771905495
2025-02-14,-0.004435266153706374
2025-02-17,0.0013192755977626813
2025-02-18,-0.0006184463402948426
2025-02-19,-0.0005404326900405598
2025-02-20,-0.0008612081186238907
2025-02-21,-0.005117148798882476
2025-02-24,-0.010640105330068539
2025-02-25,-0.00025711604818956513
2025-02-27,-0.00011087678764998277
2025-02-28,-0.018644959666695105
2025-03-03,-0.00024400049223838316
2025-03-04,-0.0016569416451024388
2025-03-05,0.011531695069225467
2025-03-06,0.009284847776867
2025-03-07,0.00034601398645017767
2025-03-10,-0.004088203913091726
2025-03-11,0.0016740474556060647
2025-03-12,-0.0012179087892316698
2025-03-13,-0.003262089461738671
2025-03-17,0.004980568336268254
2025-03-18,0.01446329899483545
2025-03-19,0.0032100316461272094
2025-03-20,0.012356195589090069
2025-03-21,0.0068885519512889015
2025-03-24,0.013188177230298859
2025-03-25,0.00043539728764163677
2025-03-26,-0.007681079328545448
2025-03-27,0.004474827877002596
2025-03-28,-0.0030773044101545244
2025-04-01,-0.015036571865236992
2025-04-02,0.0071938424586863725
2025-04-03,-0.0035251486188494496
2025-04-04,-0.014866619775066536
2025-04-07,-0.03243254628305536
2025-04-08,0.016887318902814252
2025-04-09,-0.006065856008070525
2025-04-11,0.019170387409190415
2025-04-15,0.02190239778210845
2025-04-16,0.004657316201027051
2025-04-17,0.017683476937954135
2025-04-21,0.011483498464016417
2025-04-22,0.0017284255654137493
2025-04-23,0.006690840652122221
2025-04-24,-0.0033807460922566923
2025-04-25,-0.00855166336268387
2025-04-28,0.012028211882747275
2025-04-29,0.0003061930965739812
2025-04-30,-7.191007773188485e-05
2025-05-02,0.0005136803511647248
2025-05-05,0.004700890697612925
2025-05-06,-0.0033338898599493128
2025-05-07,0.0014274549954715887
2025-05-08,-0.005758880297096702
2025-05-09,-0.0109501096942064
2025-05-12,0.038183073090219954
2025-05-13,-0.01389583907654357
2025-05-14,0.0036027960647213586
2025-05-15,0.01602143814146184
2025-05-16,-0.0016877607536591732
2025-05-19,-0.0029717088137536374
2025-05-20,-0.010484831354666824
2025-05-21,0.00524831270888626
2025-05-22,-0.008211272774042211
2025-05-23,0.009892488718005854
2025-05-26,0.005954979456279652
2025-05-27,-0.0069977248703164685
2025-05-28,-0.0029706520659956714
2025-05-29,0.003278479228775888
2025-05-30,-0.00333823496911434
2025-06-02,-0.0013777230725331435
2025-06-03,-0.007043833380258491
2025-06-04,0.003165904807986175
2025-06-05,0.005308696762106768
2025-06-06,0.01018752395450262
2025-06-09,0.004005448710087123
2025-06-10,4.18584595869298e-05
2025-06-11,0.0014798446727146697
2025-06-12,-0.010071084662786611
2025-06-13,-0.006814458847919758
2025-06-16,0.00921979376770854
2025-06-17,-0.0037319707924959866
2025-06-18,-0.0016637405234334324
2025-06-19,-0.0007577278241026608
2025-06-20,0.01287247095983779
2025-06-23,-0.0055948454872697395
2025-06-24,0.0029012296868362597
2025-06-25,0.008001820520425307
2025-06-26,0.012052010814129765
2025-06-27,0.003475704773181043
2025-06-30,-0.004709842354665206
2025-07-01,0.0009699396772837598
2025-07-02,-0.0034610085397696055
2025-07-03,-0.00188971251922454
2025-07-04,0.0021924250859925998
2025-07-07,1.1813410706551508e-05
2025-07-08,0.0024036171315751087
2025-07-09,-0.00181801902732881
2025-07-10,-0.004743646446198069
2025-07-11,-0.008100901810276007
2025-07-14,-0.002685854157148504
2025-07-15,0.004525103218794291
2025-07-16,0.0006449487413033861
2025-07-17,-0.003990217351728331
2025-07-18,-0.0056965580472427835
2025-07-21,0.004898144302865282
2025-07-22,-0.0011876443882732346
2025-07-23,0.006344544590244583
2025-07-24,-0.006256994627491075
2025-07-25,-0.008981674037030651
2025-07-28,-0.006284962329387578
2025-07-29,0.005680474234370125
2025-07-30,0.001367835124523431
2025-07-31,-0.0034882717656889994
2025-08-01,-0.008195943742782208
2025-08-04,0.006407415043054421
2025-08-05,-0.0029608040671041946
2025-08-06,-0.003056914228121266
2025-08-07,0.0008932609229541644
2025-08-08,-0.009466912735407229
2025-08-11,0.009101804471857822
2025-08-12,-0.003971941790719136
2025-08-13,0.005388453516712133
2025-08-14,0.00048543816407109475
2025-08-18,0.009973019276634965
2025-08-19,0.004168564680625764
2025-08-20,0.0027981813736617234
2025-08-21,0.0013252889742787488
2025-08-22,-0.008517482060098724
2025-08-25,0.003926417350905487
2025-08-26,-0.010241179872034878
2025-08-28,-0.008544430103923584
2025-08-29,-0.0030223697933294824
2025-09-01,0.008114070174605414
2025-09-02,-0.0018457290617897026
2025-09-03,0.0055107151470170646
2025-09-04,0.0007788776228048189
2025-09-05,0.00027084730671167456
2025-09-08,0.0012994782193525012
2025-09-09,0.003852930178235292
2025-09-10,0.0042020862308871365
2025-09-11,0.0012974116602184615
2025-09-12,0.004339045410009845
2025-09-15,-0.0017838966811339896
2025-09-16,0.006777256391098607
2025-09-17,0.003611475529465391
2025-09-18,0.0036853015416349333
2025-09-19,-0.0037976065391384095
2025-09-22,-0.004923635718664832
2025-09-23,-0.0013034343973540308
2025-09-24,-0.00447365300760838
2025-09-25,-0.006626948212322681
2025-09-26,-0.009487437927231501
2025-09-29,-0.0008030448049409777
2025-09-30,-0.0009661407544825362
2025-10-01,0.009150390492475902
2025-10-03,0.0023332467769816567
2025-10-06,0.007367178791287232
2025-10-07,0.0012222193924698033
2025-10-08,-0.0024752925801897474
2025-10-09,0.005416017571936882
2025-10-10,0.0041120501676790155
2025-10-13,-0.0022938183927065925
2025-10-14,-0.003244479132464395
2025-10-15,0.007080820872521931
2025-10-16,0.010336228211479837
2025-10-17,0.004867983737610659
2025-10-20,0.005184813729964155
2025-10-21,0.0009847568259027106
2025-10-23,0.0008814076368377499
2025-10-24,-0.0037174505259611745
2025-10-27,0.006625291500029773
2025-10-28,-0.001149638146805021
2025-10-29,0.0045381040946781415
2025-10-30,-0.0067571756478100875
2025-10-31,-0.006018660837397216
2025-11-03,0.0016036793506921665
2025-11-04,-0.006431586779760301
2025-11-06,-0.0034359080045569534
2025-11-07,-0.0006820322478444663
2025-11-10,0.0032185728871263475
2025-11-11,0.0047156471705849246
2025-11-12,0.0070384090258497345
2025-11-13,0.00012944949620363744
2025-11-14,0.001194026471448284
2025-11-17,0.0039906690408659795
2025-11-18,-0.003974806902018679
2025-11-19,0.005503640675154298
2025-11-20,0.005354541588221684
2025-11-21,-0.0047342428227803435
2025-11-24,-0.004167936312968079
2025-11-25,-0.002877529180069005
2025-11-26,0.012381783530362567
2025-11-27,0.0003911422381892571
2025-11-28,-0.0004806903583736144
2025-12-01,-0.0010380212747401751
2025-12-02,-0.005484113396941881
2025-12-03,-0.0017746951904364927
2025-12-04,0.0018375278996383138
2025-12-05,0.005865433091659877
2025-12-08,-0.00862653945989178
2025-12-09,-0.004657081109092687
2025-12-10,-0.0031598875909956137
2025-12-11,0.0054565875164998
2025-12-12,0.005729990019651465
2025-12-15,-0.0007543469807149705
2025-12-16,-0.006424068837574293
2025-12-17,-0.001606677033445636
2025-12-18,-0.00011619552256891819
2025-12-19,0.005843362036054733
2025-12-22,0.00793332910611566
2025-12-23,0.00018148889399149937
2025-12-24,-0.0013389838361685946
2025-12-26,-0.0038175521330050532
2025-12-29,-0.003847631310177624
2025-12-30,-0.00012527898855285713
2025-12-31,0.0073538342244390265
2026-01-01,0.0006487344669803274
2026-01-02,0.006960765170238581
2026-01-05,-0.0029720587604740167
2026-01-06,-0.0027276473171363724
2026-01-07,-0.001449622016468255
2026-01-08,-0.010095364158449915
2026-01-09,-0.007479613285493514
2026-01-12,0.004164153963733375
2026-01-13,-0.002246942885392733
2026-01-14,-0.00259211846006413
2026-01-16,0.0011201764399650926
2026-01-19,-0.004236324757381116
2026-01-20,-0.013796877137441155
2026-01-21,-0.0029723570791637677
2026-01-22,0.00526285960946038
2026-01-23,-0.009539381186706164
2026-01-27,0.005060152863462841
2026-01-28,0.006647346488174222
2026-01-29,0.0030048195489833507
2026-01-30,-0.003865234077404689
2026-02-02,-0.00917235522852089
2026-02-03,0.025475932330218942
2026-02-04,0.0018831648283172964
2026-02-05,-0.00516756745616076
2026-02-06,0.0019849016468285186
2026-02-09,0.006756581098813275
2026-02-10,0.0026229876069705504
2026-02-11,0.0007209990483325601
2026-02-12,-0.00565042923620962
2026-02-13,-0.01302348257655217
2026-02-16,0.008309432803093486
2026-02-17,0.00166066292063749
2026-02-18,0.003652002197183979
2026-02-19,-0.014136684522350174
2026-02-20,0.004592550680687868
2026-02-23,0.00554333479982394
2026-02-24,-0.011214156627970318
2026-02-25,0.002275335490801167
2026-02-26,0.0005513894339252978
2026-02-27,-0.012468368500212268
2026-03-02,-0.012429227421638323
2026-03-04,-0.015491187895474101
2026-03-05,0.011658274570576665
2026-03-06,-0.012737318930444053
2026-03-09,-0.017275692308183932
2026-03-10,0.009719840791548862
2026-03-11,-0.01627056774308744
2026-03-12,-0.009540396930332928
2026-03-13,-0.02064586811222946
2026-03-16,0.011131271353117311
2026-03-17,0.007362598835607637
2026-03-18,0.008339304375208911
2026-03-19,-0.03262077926216955
2026-03-20,0.004884308965338757
2026-03-23,-0.026037751600726855
2026-03-24,0.017756683156527453
2026-03-25,0.01719805962740728
2026-03-27,-0.02088905112938999
2026-03-30,-0.02139385559374285
2026-04-01,0.015583438293735208
2026-04-02,0.0014858954897207788
2026-04-06,0.01123362266767347
2026-04-07,0.0067658785769486585
2026-04-08,0.03778379295615997
2026-04-09,-0.009261439434677166
2026-04-10,0.011587753764504383
2026-04-13,-0.008646321593950623
2026-04-15,0.016300637062472756
2026-04-16,-0.0014258739785333319
2026-04-17,0.006480241406387144
2026-04-20,0.00046394992773279853
2026-04-21,0.008690798564113589
2026-04-22,-0.00807678861823835
2026-04-23,-0.008411190019346093
2026-04-24,-0.011380506539678703
2026-04-27,0.008149234824183171
2026-04-28,-0.004026115924964935
2026-04-29,0.007582657634449097
2026-04-30,-0.007449012061355398
2026-05-04,0.005073434414612388
2026-05-05,-0.0035863394542201554
2026-05-06,0.01240589643353629
